CODE,SHORT DESCRIPTION (VALID ICD-10 FY2026),LONG DESCRIPTION (VALID ICD-10 FY2026),NF EXCL
M80839K,"Oth osteopor w crnt path fx, unsp forearm, 7thK","Other osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with nonunion",
M80839P,"Oth osteopor w crnt path fx, unsp forearm, 7thP","Other osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with malunion",
M80839S,"Oth osteopor w current path fracture, unsp forearm, sequela","Other osteoporosis with current pathological fracture, unspecified forearm, sequela",
M80841A,"Oth osteopor w current path fracture, right hand, init","Other osteoporosis with current pathological fracture, right hand, initial encounter for fracture",
M80841D,"Oth osteopor w crnt path fx, r hand, 7thD","Other osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with routine healing",
M80841G,"Oth osteopor w crnt path fx, r hand, 7thG","Other osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with delayed healing",
M80841K,"Oth osteopor w crnt path fx, r hand, subs for fx w nonunion","Other osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with nonunion",
M80841P,"Oth osteopor w crnt path fx, r hand, subs for fx w malunion","Other osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with malunion",
M80841S,"Oth osteopor w current path fracture, right hand, sequela","Other osteoporosis with current pathological fracture, right hand, sequela",
M80842A,"Oth osteopor w current path fracture, left hand, init","Other osteoporosis with current pathological fracture, left hand, initial encounter for fracture",
M80842D,"Oth osteopor w crnt path fx, l hand, 7thD","Other osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with routine healing",
M80842G,"Oth osteopor w crnt path fx, l hand, 7thG","Other osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with delayed healing",
M80842K,"Oth osteopor w crnt path fx, l hand, subs for fx w nonunion","Other osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with nonunion",
M80842P,"Oth osteopor w crnt path fx, l hand, subs for fx w malunion","Other osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with malunion",
M80842S,"Oth osteopor w current path fracture, left hand, sequela","Other osteoporosis with current pathological fracture, left hand, sequela",
M80849A,"Oth osteopor w current path fracture, unsp hand, init","Other osteoporosis with current pathological fracture, unspecified hand, initial encounter for fracture",
M80849D,"Oth osteopor w crnt path fx, unsp hand, 7thD","Other osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with routine healing",
M80849G,"Oth osteopor w crnt path fx, unsp hand, 7thG","Other osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with delayed healing",
M80849K,"Oth osteopor w crnt path fx, unsp hand, 7thK","Other osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with nonunion",
M80849P,"Oth osteopor w crnt path fx, unsp hand, 7thP","Other osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with malunion",
M80849S,"Oth osteopor w current path fracture, unsp hand, sequela","Other osteoporosis with current pathological fracture, unspecified hand, sequela",
M80851A,"Oth osteopor w current path fracture, right femur, init","Other osteoporosis with current pathological fracture, right femur, initial encounter for fracture",
M80851D,"Oth osteopor w crnt path fx, r femr, 7thD","Other osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with routine healing",
M80851G,"Oth osteopor w crnt path fx, r femr, 7thG","Other osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with delayed healing",
M80851K,"Oth osteopor w crnt path fx, r femur, subs for fx w nonunion","Other osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with nonunion",
M80851P,"Oth osteopor w crnt path fx, r femur, subs for fx w malunion","Other osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with malunion",
M80851S,"Oth osteopor w current path fracture, right femur, sequela","Other osteoporosis with current pathological fracture, right femur, sequela",
M80852A,"Oth osteopor w current path fracture, left femur, init","Other osteoporosis with current pathological fracture, left femur, initial encounter for fracture",
M80852D,"Oth osteopor w crnt path fx, l femr, 7thD","Other osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with routine healing",
M80852G,"Oth osteopor w crnt path fx, l femr, 7thG","Other osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with delayed healing",
M80852K,"Oth osteopor w crnt path fx, l femur, subs for fx w nonunion","Other osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with nonunion",
M80852P,"Oth osteopor w crnt path fx, l femur, subs for fx w malunion","Other osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with malunion",
M80852S,"Oth osteopor w current path fracture, left femur, sequela","Other osteoporosis with current pathological fracture, left femur, sequela",
M80859A,"Oth osteopor w current path fracture, unsp femur, init","Other osteoporosis with current pathological fracture, unspecified femur, initial encounter for fracture",
M80859D,"Oth osteopor w crnt path fx, unsp femr, 7thD","Other osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with routine healing",
M80859G,"Oth osteopor w crnt path fx, unsp femr, 7thG","Other osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with delayed healing",
M80859K,"Oth osteopor w crnt path fx, unsp femr, 7thK","Other osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with nonunion",
M80859P,"Oth osteopor w crnt path fx, unsp femr, 7thP","Other osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with malunion",
M80859S,"Oth osteopor w current path fracture, unsp femur, sequela","Other osteoporosis with current pathological fracture, unspecified femur, sequela",
M80861A,"Oth osteopor w current path fracture, r low leg, init","Other osteoporosis with current pathological fracture, right lower leg, initial encounter for fracture",
M80861D,"Oth osteopor w crnt path fx, r low leg, 7thD","Other osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with routine healing",
M80861G,"Oth osteopor w crnt path fx, r low leg, 7thG","Other osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with delayed healing",
M80861K,"Oth osteopor w crnt path fx, r low leg, 7thK","Other osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with nonunion",
M80861P,"Oth osteopor w crnt path fx, r low leg, 7thP","Other osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with malunion",
M80861S,"Oth osteopor w current path fracture, r low leg, sequela","Other osteoporosis with current pathological fracture, right lower leg, sequela",
M80862A,"Oth osteopor w current path fracture, l low leg, init","Other osteoporosis with current pathological fracture, left lower leg, initial encounter for fracture",
M80862D,"Oth osteopor w crnt path fx, l low leg, 7thD","Other osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with routine healing",
M80862G,"Oth osteopor w crnt path fx, l low leg, 7thG","Other osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with delayed healing",
M80862K,"Oth osteopor w crnt path fx, l low leg, 7thK","Other osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with nonunion",
M80862P,"Oth osteopor w crnt path fx, l low leg, 7thP","Other osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with malunion",
M80862S,"Oth osteopor w current path fracture, l low leg, sequela","Other osteoporosis with current pathological fracture, left lower leg, sequela",
M80869A,"Oth osteopor w current path fracture, unsp lower leg, init","Other osteoporosis with current pathological fracture, unspecified lower leg, initial encounter for fracture",
M80869D,"Oth osteopor w crnt path fx, unsp low leg, 7thD","Other osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with routine healing",
M80869G,"Oth osteopor w crnt path fx, unsp low leg, 7thG","Other osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with delayed healing",
M80869K,"Oth osteopor w crnt path fx, unsp low leg, 7thK","Other osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with nonunion",
